2.810416889260652695e+00 4.135402871372809486e+00
2.784378082440939650e+00 4.152979495979063351e+00
2.758229353142151119e+00 4.170392168065855998e+00
2.731971733671345159e+00 4.187640200210708485e+00
2.705606260634378923e+00 4.204722911490844872e+00
2.679133974894982728e+00 4.221639627510075599e+00
2.652555921533669814e+00 4.238389680425416195e+00
2.625873149806478679e+00 4.254972408973459075e+00
2.599086713103547108e+00 4.271387158496475323e+00
2.572197668907532098e+00 4.287633280968261573e+00
2.545207078751856145e+00 4.303710135019718663e+00
2.518116008178804321e+00 4.319617085964176262e+00
2.490925526697454373e+00 4.335353505822450160e+00
2.463636707741457599e+00 4.350918773347628665e+00
2.436250628626661197e+00 4.366312274049600539e+00
2.408768370508576506e+00 4.381533400219318253e+00
2.381191018339695376e+00 4.396581550952781470e+00
2.353519660826662641e+00 4.411456132174766509e+00
2.325755390387291399e+00 4.426156556662276031e+00
2.297899303107438840e+00 4.440682244067723161e+00
2.269952498697734189e+00 4.455032620941839383e+00
2.241916080450160997e+00 4.469207120756318652e+00
2.213791155194507532e+00 4.483205183926179060e+00
2.185578833254663955e+00 4.497026257831855389e+00
2.157280228404795164e+00 4.510669796841014545e+00
2.128896457825363520e+00 4.524135262330098328e+00
2.100428642059030793e+00 4.537422122705584648e+00
2.071877904966420214e+00 4.550529853424978732e+00
2.043245373681745303e+00 4.563457937017513899e+00
2.014532178568313459e+00 4.576205863104587657e+00
1.985739453173902769e+00 4.588773128419905589e+00
1.956868334186011582e+00 4.601159236829351684e+00
1.927919961386983072e+00 4.613363699350573555e+00
1.898895477609005678e+00 4.625386034172290550e+00
1.869796028689001854e+00 4.637225766673306993e+00
1.840622763423389374e+00 4.648882429441257180e+00
1.811376833522728713e+00 4.660355562291054632e+00
1.782059393566253647e+00 4.671644712283059775e+00
1.752671600956294817e+00 4.682749433740961642e+00
1.723214615872584954e+00 4.693669288269370021e+00
1.693689601226456176e+00 4.704403844771127829e+00
1.664097722614933383e+00 4.714952679464322394e+00
1.634440148274712179e+00 4.725315375899024062e+00
1.604718049036047089e+00 4.735491524973721944e+00
1.574932598276523432e+00 4.745480724951472773e+00
1.545084971874737256e+00 4.755282581475767323e+00
1.515176348163870035e+00 4.764896707586093960e+00
1.485207907885174317e+00 4.774322723733214424e+00
1.455180834141358570e+00 4.783560257794152726e+00
1.425096312349880767e+00 4.792608945086879402e+00
1.394955530196146487e+00 4.801468428384715104e+00
1.364759677586625752e+00 4.810138357930429542e+00
1.334509946601877273e+00 4.818618391450048222e+00
1.304207531449484980e+00 4.826908194166369626e+00
1.273853628416910855e+00 4.835007438812175096e+00
1.243449435824273586e+00 4.842915805643155380e+00
1.212996153977036862e+00 4.850632982450529873e+00
1.182494985118623720e+00 4.858158664573369201e+00
1.151947133382953181e+00 4.865492554910632705e+00
1.121353804746905825e+00 4.872634363932885293e+00
1.090716206982712322e+00 4.879583809693737173e+00
1.060035549610272465e+00 4.886340617840967404e+00
1.029313043849406695e+00 4.892904521627360559e+00
9.985499025720350197e-01 4.899275261921234303e+00
9.677473402543008696e-01 4.905452587216670324e+00
9.369065729286225608e-01 4.911436253643443273e+00
9.060288181356869197e-01 4.917226024976648624e+00
8.751152948763801787e-01 4.922821672646026769e+00
8.441672235636690225e-01 4.928222975744990464e+00
8.131858259744174644e-01 4.933429721039340521e+00
7.821723252011546501e-01 4.938441702975689296e+00
7.511279456037853741e-01 4.943258723689570644e+00
7.200539127612605173e-01 4.947880593013255002e+00
6.889514534231898635e-01 4.952307128483256271e+00
6.578217954614128393e-01 4.956538155347533170e+00
6.266661678215212916e-01 4.960573506572389491e+00
5.954858004743485145e-01 4.964413022849068824e+00
5.642819243674079832e-01 4.968056552600041975e+00
5.330557713763000027e-01 4.971503951984994174e+00
5.018085742560745022e-01 4.974755084906500535e+00
4.705415665925714030e-01 4.977809823015400426e+00
4.392559827537154682e-01 4.980668045715862746e+00
4.079530578407870589e-01 4.983329640170149233e+00
3.766340276396637488e-01 4.985794501303069559e+00
3.453001285720289082e-01 4.988062531806126465e+00
3.139525976465665225e-01 4.990133642141358017e+00
2.825926724101219811e-01 4.992007750544875222e+00
2.512215908988479907e-01 4.993684783030087004e+00
2.198405915893244800e-01 4.995164673390623200e+00
1.884509133496723443e-01 4.996447363202945802e+00
1.570537953906408768e-01 4.997532801828658222e+00
1.256504772166876505e-01 4.998420946416500144e+00
9.424219857704087266e-02 4.999111761904044826e+00
6.283019941676276643e-02 4.999605221019080226e+00
3.141571982779421679e-02 4.999901304280685466e+00
3.061616997868383141e-16 5.000000000000000000e+00
-3.141571982779471639e-02 4.999901304280685466e+00
-6.283019941676326603e-02 4.999605221019080226e+00
-9.424219857704138614e-02 4.999111761904044826e+00
-1.256504772166870398e-01 4.998420946416500144e+00
-1.570537953906414042e-01 4.997532801828658222e+00
-1.884509133496728717e-01 4.996447363202945802e+00
-2.198405915893249518e-01 4.995164673390623200e+00
-2.512215908988484903e-01 4.993684783030087004e+00
-2.825926724101224807e-01 4.992007750544875222e+00
-3.139525976465670221e-01 4.990133642141358017e+00
-3.453001285720294078e-01 4.988062531806126465e+00
-3.766340276396642484e-01 4.985794501303069559e+00
-4.079530578407875585e-01 4.983329640170149233e+00
-4.392559827537159678e-01 4.980668045715862746e+00
-4.705415665925719026e-01 4.977809823015400426e+00
-5.018085742560750573e-01 4.974755084906500535e+00
-5.330557713762993366e-01 4.971503951984994174e+00
-5.642819243674084273e-01 4.968056552600041975e+00
-5.954858004743489586e-01 4.964413022849068824e+00
-6.266661678215218467e-01 4.960573506572388602e+00
-6.578217954614122842e-01 4.956538155347533170e+00
-6.889514534231901965e-01 4.952307128483256271e+00
-7.200539127612610724e-01 4.947880593013255002e+00
-7.511279456037857072e-01 4.943258723689569756e+00
-7.821723252011540950e-01 4.938441702975689296e+00
-8.131858259744179085e-01 4.933429721039340521e+00
-8.441672235636694666e-01 4.928222975744990464e+00
-8.751152948763807338e-01 4.922821672646026769e+00
-9.060288181356874748e-01 4.917226024976647736e+00
-9.369065729286230049e-01 4.911436253643443273e+00
-9.677473402543014247e-01 4.905452587216670324e+00
-9.985499025720355748e-01 4.899275261921234303e+00
-1.029313043849407361e+00 4.892904521627360559e+00
-1.060035549610272909e+00 4.886340617840967404e+00
-1.090716206982712766e+00 4.879583809693737173e+00
-1.121353804746906269e+00 4.872634363932885293e+00
-1.151947133382953625e+00 4.865492554910632705e+00
-1.182494985118623276e+00 4.858158664573370089e+00
-1.212996153977037084e+00 4.850632982450528985e+00
-1.243449435824274252e+00 4.842915805643155380e+00
-1.273853628416911299e+00 4.835007438812175096e+00
-1.304207531449484314e+00 4.826908194166369626e+00
-1.334509946601877939e+00 4.818618391450048222e+00
-1.364759677586626418e+00 4.810138357930428654e+00
-1.394955530196146709e+00 4.801468428384715104e+00
-1.425096312349880323e+00 4.792608945086879402e+00
-1.455180834141359014e+00 4.783560257794151838e+00
-1.485207907885174983e+00 4.774322723733214424e+00
-1.515176348163870257e+00 4.764896707586093960e+00
-1.545084971874737700e+00 4.755282581475767323e+00
-1.574932598276523876e+00 4.745480724951472773e+00
-1.604718049036047756e+00 4.735491524973721056e+00
-1.634440148274712845e+00 4.725315375899024062e+00
-1.664097722614934050e+00 4.714952679464322394e+00
-1.693689601226456842e+00 4.704403844771126941e+00
-1.723214615872585398e+00 4.693669288269370021e+00
-1.752671600956295261e+00 4.682749433740961642e+00
-1.782059393566254091e+00 4.671644712283059775e+00
-1.811376833522728269e+00 4.660355562291054632e+00
-1.840622763423389818e+00 4.648882429441257180e+00
-1.869796028689002521e+00 4.637225766673306104e+00
-1.898895477609006122e+00 4.625386034172290550e+00
-1.927919961386982406e+00 4.613363699350574443e+00
-1.956868334186012248e+00 4.601159236829351684e+00
-1.985739453173903435e+00 4.588773128419905589e+00
-2.014532178568313903e+00 4.576205863104587657e+00
-2.043245373681744859e+00 4.563457937017513899e+00
-2.071877904966420658e+00 4.550529853424977844e+00
-2.100428642059031681e+00 4.537422122705584648e+00
-2.128896457825363520e+00 4.524135262330097440e+00
-2.157280228404795608e+00 4.510669796841013657e+00
-2.185578833254665732e+00 4.497026257831854501e+00
-2.213791155194508864e+00 4.483205183926179060e+00
-2.241916080450160553e+00 4.469207120756319540e+00
-2.269952498697733745e+00 4.455032620941839383e+00
-2.297899303107438840e+00 4.440682244067723161e+00
-2.325755390387291843e+00 4.426156556662276031e+00
-2.353519660826663085e+00 4.411456132174766509e+00
-2.381191018339696264e+00 4.396581550952781470e+00
-2.408768370508576950e+00 4.381533400219317365e+00
-2.436250628626662973e+00 4.366312274049600539e+00
-2.463636707741457155e+00 4.350918773347628665e+00
-2.490925526697453485e+00 4.335353505822451048e+00
-2.518116008178803877e+00 4.319617085964177150e+00
-2.545207078751856589e+00 4.303710135019718663e+00
-2.572197668907532542e+00 4.287633280968260685e+00
-2.599086713103547552e+00 4.271387158496475323e+00
-2.625873149806479123e+00 4.254972408973458187e+00
-2.652555921533671146e+00 4.238389680425415307e+00
-2.679133974894982284e+00 4.221639627510075599e+00
-2.705606260634378923e+00 4.204722911490845760e+00
-2.731971733671345159e+00 4.187640200210708485e+00
-2.758229353142151119e+00 4.170392168065855998e+00
-2.784378082440940538e+00 4.152979495979063351e+00
-2.810416889260653583e+00 4.135402871372808598e+00
-2.836344745633783138e+00 4.117662988142136271e+00
-2.862160627972954785e+00 4.099760546627260638e+00
-2.887863517111338929e+00 4.081696253585919365e+00
-2.913452398342879501e+00 4.063470822165470508e+00
-2.938926261462365019e+00 4.045084971874737256e+00
-2.964284100805296251e+00 4.026539428555610201e+00
-2.989524915287594453e+00 4.007834924354382267e+00
-3.014647708445123975e+00 3.988972197692854937e+00
-3.039651488473027463e+00 3.969951993239176247e+00
-3.064535268264882983e+00 3.950775061878451400e+00
-3.089298065451672848e+00 3.931442160683094045e+00
-3.113938902440561485e+00 3.911954052882941291e+00
-3.138456806453501891e+00 3.892311507835117368e+00
-3.162850809565622257e+00 3.872515300993669030e+00
-3.187119948743448727e+00 3.852566213878946044e+00
-3.211263265882922102e+00 3.832465034046749430e+00
-3.235279807847222244e+00 3.812212555057238994e+00
-3.259168626504394428e+00 3.791809576443609053e+00
-3.282928778764783395e+00 3.771256903680518136e+00
-3.306559326618260464e+00 3.750555348152296631e+00
-3.330059337171257905e+00 3.729705727120911085e+00
-3.353427882683599925e+00 3.708708863693696678e+00
-3.376664040605121819e+00 3.687565586790869432e+00
-3.399766893612095942e+00 3.666276731112799503e+00
-3.422735529643443630e+00 3.644843137107057096e+00
-3.445569041936742849e+00 3.623265650935232784e+00
-3.468266529064025328e+00 3.601545124439533563e+00
-3.490827094967364097e+00 3.579682415109155080e+00
-3.513249848994245639e+00 3.557678386046427388e+00
-3.535533905932737309e+00 3.535533905932737753e+00
-3.557678386046426944e+00 3.513249848994246083e+00
-3.579682415109155968e+00 3.490827094967363209e+00
-3.601545124439534895e+00 3.468266529064024439e+00
-3.623265650935233673e+00 3.445569041936741961e+00
-3.644843137107058428e+00 3.422735529643442298e+00
-3.666276731112800835e+00 3.399766893612095053e+00
-3.687565586790868988e+00 3.376664040605122707e+00
-3.708708863693695790e+00 3.353427882683600814e+00
-3.729705727120910641e+00 3.330059337171258349e+00
-3.750555348152297519e+00 3.306559326618259131e+00
-3.771256903680519468e+00 3.282928778764782063e+00
-3.791809576443609942e+00 3.259168626504393540e+00
-3.812212555057239882e+00 3.235279807847221356e+00
-3.832465034046749874e+00 3.211263265882920770e+00
-3.852566213878946932e+00 3.187119948743447395e+00
-3.872515300993668586e+00 3.162850809565622701e+00
-3.892311507835116480e+00 3.138456806453502779e+00
-3.911954052882940402e+00 3.113938902440562817e+00
-3.931442160683094489e+00 3.089298065451671516e+00
-3.950775061878451844e+00 3.064535268264881651e+00
-3.969951993239177135e+00 3.039651488473026575e+00
-3.988972197692855381e+00 3.014647708445123087e+00
-4.007834924354384043e+00 2.989524915287593565e+00
-4.026539428555609312e+00 2.964284100805296696e+00
-4.045084971874736368e+00 2.938926261462366352e+00
-4.063470822165469620e+00 2.913452398342880834e+00
-4.081696253585919365e+00 2.887863517111338041e+00
-4.099760546627261526e+00 2.862160627972953897e+00
-4.117662988142137159e+00 2.836344745633781805e+00
-4.135402871372809486e+00 2.810416889260652251e+00
-4.152979495979064239e+00 2.784378082440939206e+00
-4.170392168065856886e+00 2.758229353142149787e+00
-4.187640200210708485e+00 2.731971733671346048e+00
-4.204722911490844872e+00 2.705606260634379368e+00
-4.221639627510075599e+00 2.679133974894983172e+00
-4.238389680425416195e+00 2.652555921533670258e+00
-4.254972408973459963e+00 2.625873149806477791e+00
-4.271387158496476211e+00 2.599086713103546664e+00
-4.287633280968261573e+00 2.572197668907531654e+00
-4.303710135019718663e+00 2.545207078751855256e+00
-4.319617085964176262e+00 2.518116008178804321e+00
-4.335353505822450160e+00 2.490925526697454373e+00
-4.350918773347628665e+00 2.463636707741457599e+00
-4.366312274049600539e+00 2.436250628626661197e+00
-4.381533400219318253e+00 2.408768370508576062e+00
-4.396581550952781470e+00 2.381191018339694931e+00
-4.411456132174766509e+00 2.353519660826662196e+00
-4.426156556662276920e+00 2.325755390387290511e+00
-4.440682244067722273e+00 2.297899303107439728e+00
-4.455032620941839383e+00 2.269952498697734189e+00
-4.469207120756318652e+00 2.241916080450161441e+00
-4.483205183926179060e+00 2.213791155194507532e+00
-4.497026257831855389e+00 2.185578833254664399e+00
-4.510669796841014545e+00 2.157280228404794276e+00
-4.524135262330098328e+00 2.128896457825362631e+00
-4.537422122705584648e+00 2.100428642059030349e+00
-4.550529853424978732e+00 2.071877904966419326e+00
-4.563457937017513899e+00 2.043245373681745747e+00
-4.576205863104587657e+00 2.014532178568313903e+00
-4.588773128419905589e+00 1.985739453173902991e+00
-4.601159236829351684e+00 1.956868334186011804e+00
-4.613363699350574443e+00 1.927919961386982406e+00
-4.625386034172290550e+00 1.898895477609005011e+00
-4.637225766673306993e+00 1.869796028689001410e+00
-4.648882429441257180e+00 1.840622763423388708e+00
-4.660355562291054632e+00 1.811376833522728935e+00
-4.671644712283059775e+00 1.782059393566254091e+00
-4.682749433740961642e+00 1.752671600956295039e+00
-4.693669288269370021e+00 1.723214615872585398e+00
-4.704403844771126941e+00 1.693689601226456620e+00
-4.714952679464322394e+00 1.664097722614932495e+00
-4.725315375899024950e+00 1.634440148274711513e+00
-4.735491524973721944e+00 1.604718049036046423e+00
-4.745480724951473661e+00 1.574932598276522766e+00
-4.755282581475767323e+00 1.545084971874737478e+00
-4.764896707586093960e+00 1.515176348163870257e+00
-4.774322723733214424e+00 1.485207907885174539e+00
-4.783560257794152726e+00 1.455180834141358792e+00
-4.792608945086879402e+00 1.425096312349880323e+00
-4.801468428384715104e+00 1.394955530196145599e+00
-4.810138357930429542e+00 1.364759677586625308e+00
-4.818618391450049110e+00 1.334509946601876385e+00
-4.826908194166369626e+00 1.304207531449485202e+00
-4.835007438812175096e+00 1.273853628416911299e+00
-4.842915805643155380e+00 1.243449435824274030e+00
-4.850632982450528985e+00 1.212996153977037084e+00
-4.858158664573370089e+00 1.182494985118623054e+00
-4.865492554910632705e+00 1.151947133382952293e+00
-4.872634363932886181e+00 1.121353804746904936e+00
-4.879583809693737173e+00 1.090716206982711656e+00
-4.886340617840967404e+00 1.060035549610274019e+00
-4.892904521627360559e+00 1.029313043849407139e+00
-4.899275261921234303e+00 9.985499025720352417e-01
-4.905452587216670324e+00 9.677473402543013137e-01
-4.911436253643443273e+00 9.369065729286228938e-01
-4.917226024976648624e+00 9.060288181356862536e-01
-4.922821672646026769e+00 8.751152948763794015e-01
-4.928222975744990464e+00 8.441672235636682453e-01
-4.933429721039340521e+00 8.131858259744166872e-01
-4.938441702975688408e+00 7.821723252011548722e-01
-4.943258723689569756e+00 7.511279456037855962e-01
-4.947880593013255002e+00 7.200539127612608503e-01
-4.952307128483256271e+00 6.889514534231900855e-01
-4.956538155347533170e+00 6.578217954614119511e-01
-4.960573506572389491e+00 6.266661678215204034e-01
-4.964413022849068824e+00 5.954858004743477373e-01
-4.968056552600041975e+00 5.642819243674070950e-01
-4.971503951984994174e+00 5.330557713763002248e-01
-4.974755084906500535e+00 5.018085742560749463e-01
-4.977809823015400426e+00 4.705415665925717361e-01
-4.980668045715862746e+00 4.392559827537157457e-01
-4.983329640170149233e+00 4.079530578407873920e-01
-4.985794501303069559e+00 3.766340276396629716e-01
-4.988062531806126465e+00 3.453001285720280755e-01
-4.990133642141358017e+00 3.139525976465656898e-01
-4.992007750544875222e+00 2.825926724101212040e-01
-4.993684783030087004e+00 2.512215908988483237e-01
-4.995164673390623200e+00 2.198405915893247575e-01
-4.996447363202945802e+00 1.884509133496726774e-01
-4.997532801828658222e+00 1.570537953906411821e-01
-4.998420946416500144e+00 1.256504772166868455e-01
-4.999111761904044826e+00 9.424219857704008163e-02
-4.999605221019080226e+00 6.283019941676196152e-02
-4.999901304280685466e+00 3.141571982779341188e-02
-5.000000000000000000e+00 6.123233995736766282e-16
-4.999901304280685466e+00 -3.141571982779441108e-02
-4.999605221019080226e+00 -6.283019941676296072e-02
-4.999111761904044826e+00 -9.424219857704106695e-02
-4.998420946416500144e+00 -1.256504772166878448e-01
-4.997532801828658222e+00 -1.570537953906421813e-01
-4.996447363202945802e+00 -1.884509133496736766e-01
-4.995164673390623200e+00 -2.198405915893257567e-01
-4.993684783030087004e+00 -2.512215908988471025e-01
-4.992007750544875222e+00 -2.825926724101222032e-01
-4.990133642141358017e+00 -3.139525976465667445e-01
-4.988062531806126465e+00 -3.453001285720290747e-01
-4.985794501303069559e+00 -3.766340276396639708e-01
-4.983329640170149233e+00 -4.079530578407883912e-01
-4.980668045715862746e+00 -4.392559827537167449e-01
-4.977809823015400426e+00 -4.705415665925727353e-01
-4.974755084906500535e+00 -5.018085742560758344e-01
-4.971503951984994174e+00 -5.330557713762990035e-01
-4.968056552600041975e+00 -5.642819243674082053e-01
-4.964413022849068824e+00 -5.954858004743486255e-01
-4.960573506572389491e+00 -6.266661678215214026e-01
-4.956538155347533170e+00 -6.578217954614130614e-01
-4.952307128483256271e+00 -6.889514534231910847e-01
-4.947880593013255002e+00 -7.200539127612617385e-01
-4.943258723689569756e+00 -7.511279456037865954e-01
-4.938441702975689296e+00 -7.821723252011536509e-01
-4.933429721039340521e+00 -8.131858259744175754e-01
-4.928222975744990464e+00 -8.441672235636692445e-01
-4.922821672646026769e+00 -8.751152948763805117e-01
-4.917226024976647736e+00 -9.060288181356872528e-01
-4.911436253643443273e+00 -9.369065729286238930e-01
-4.905452587216670324e+00 -9.677473402543023129e-01
-4.899275261921234303e+00 -9.985499025720362409e-01
-4.892904521627360559e+00 -1.029313043849406029e+00
-4.886340617840967404e+00 -1.060035549610272687e+00
-4.879583809693737173e+00 -1.090716206982712544e+00
-4.872634363932885293e+00 -1.121353804746906047e+00
-4.865492554910632705e+00 -1.151947133382953181e+00
-4.858158664573369201e+00 -1.182494985118623942e+00
-4.850632982450528985e+00 -1.212996153977037972e+00
-4.842915805643155380e+00 -1.243449435824275140e+00
-4.835007438812175096e+00 -1.273853628416912187e+00
-4.826908194166369626e+00 -1.304207531449484092e+00
-4.818618391450048222e+00 -1.334509946601877495e+00
-4.810138357930429542e+00 -1.364759677586626196e+00
-4.801468428384715104e+00 -1.394955530196146487e+00
-4.792608945086879402e+00 -1.425096312349880989e+00
-4.783560257794151838e+00 -1.455180834141359902e+00
-4.774322723733214424e+00 -1.485207907885175427e+00
-4.764896707586093960e+00 -1.515176348163871145e+00
-4.755282581475768211e+00 -1.545084971874736368e+00
-4.745480724951472773e+00 -1.574932598276523654e+00
-4.735491524973721944e+00 -1.604718049036047312e+00
-4.725315375899024062e+00 -1.634440148274712623e+00
-4.714952679464322394e+00 -1.664097722614933605e+00
-4.704403844771126941e+00 -1.693689601226457508e+00
-4.693669288269370021e+00 -1.723214615872586064e+00
-4.682749433740961642e+00 -1.752671600956296150e+00
-4.671644712283059775e+00 -1.782059393566254979e+00
-4.660355562291055520e+00 -1.811376833522727825e+00
-4.648882429441257180e+00 -1.840622763423389596e+00
-4.637225766673306104e+00 -1.869796028689002299e+00
-4.625386034172290550e+00 -1.898895477609005900e+00
-4.613363699350573555e+00 -1.927919961386983294e+00
-4.601159236829351684e+00 -1.956868334186012914e+00
-4.588773128419905589e+00 -1.985739453173903879e+00
-4.576205863104586768e+00 -2.014532178568314791e+00
